date,food_item,category,customers_count,quantity_prepared,quantity_sold,quantity_wasted,selling_price,discount,temperature,rainfall,is_weekend,is_holiday,is_exam_day,ingredient_cost,revenue,day_of_week,month,lag_1_sales,rolling_7_sales_avg
2025-06-09,Paneer Butter Masala,Curry,380,88,75,13,180,0.0,31.6,0.8,0,0,0,70,13500.0,0,6,57.0,63.142857142857146
2025-06-10,Paneer Butter Masala,Curry,389,80,71,9,180,0.0,28.2,0.0,0,0,0,70,12780.0,1,6,75.0,65.14285714285714
2025-06-11,Paneer Butter Masala,Curry,377,91,82,9,180,5.0,37.4,0.0,0,0,0,70,14022.0,2,6,71.0,65.57142857142857
2025-06-12,Paneer Butter Masala,Curry,361,98,89,9,180,15.0,32.1,0.0,0,0,0,70,13617.0,3,6,82.0,68.0
2025-06-13,Paneer Butter Masala,Curry,360,66,56,10,180,0.0,26.2,0.0,0,0,0,70,10080.0,4,6,89.0,70.14285714285714
2025-06-14,Paneer Butter Masala,Curry,431,78,67,11,180,15.0,29.0,0.4,1,0,0,70,10251.0,5,6,56.0,70.14285714285714
2025-06-15,Paneer Butter Masala,Curry,440,71,61,10,180,0.0,27.1,0.4,1,0,0,70,10980.0,6,6,67.0,71.0
2025-06-16,Paneer Butter Masala,Curry,329,70,64,6,180,5.0,29.6,0.0,0,0,0,70,10944.0,0,6,61.0,71.57142857142857
2025-06-17,Paneer Butter Masala,Curry,266,43,41,2,180,5.0,34.2,0.0,0,0,0,70,7011.0,1,6,64.0,70.0
2025-06-18,Paneer Butter Masala,Curry,320,71,67,4,180,15.0,37.4,1.3,0,0,0,70,10251.0,2,6,41.0,65.71428571428571
2025-06-19,Paneer Butter Masala,Curry,332,73,66,7,180,0.0,25.8,1.7,0,0,0,70,11880.0,3,6,67.0,63.57142857142857
2025-06-20,Paneer Butter Masala,Curry,345,79,68,11,180,15.0,31.5,0.0,0,0,0,70,10404.0,4,6,66.0,60.285714285714285
2025-06-21,Paneer Butter Masala,Curry,433,74,69,5,180,0.0,19.3,0.0,1,0,0,70,12420.0,5,6,68.0,62.0
2025-06-22,Paneer Butter Masala,Curry,481,86,74,12,180,0.0,27.7,0.0,1,0,0,70,13320.0,6,6,69.0,62.285714285714285
2025-06-23,Paneer Butter Masala,Curry,320,77,74,3,180,15.0,31.3,0.0,0,0,0,70,11322.0,0,6,74.0,64.14285714285714
2025-06-24,Paneer Butter Masala,Curry,340,63,58,5,180,0.0,21.8,0.0,0,0,0,70,10440.0,1,6,74.0,65.57142857142857
2025-06-25,Paneer Butter Masala,Curry,365,57,53,4,180,0.0,37.6,0.0,0,0,0,70,9540.0,2,6,58.0,68.0
2025-06-26,Paneer Butter Masala,Curry,348,86,75,11,180,15.0,20.4,0.0,0,0,0,70,11475.0,3,6,53.0,66.0
2025-06-27,Paneer Butter Masala,Curry,357,89,75,14,180,10.0,30.5,5.9,0,0,0,70,12150.0,4,6,75.0,67.28571428571429
2025-06-28,Paneer Butter Masala,Curry,444,84,77,7,180,0.0,22.4,0.0,1,0,0,70,13860.0,5,6,75.0,68.28571428571429
2025-06-29,Paneer Butter Masala,Curry,439,92,83,9,180,0.0,29.7,0.0,1,0,0,70,14940.0,6,6,77.0,69.42857142857143
2025-06-30,Paneer Butter Masala,Curry,327,55,51,4,180,10.0,31.3,0.0,0,0,0,70,8262.0,0,6,83.0,70.71428571428571
2025-07-01,Paneer Butter Masala,Curry,320,65,55,10,180,0.0,36.4,0.3,0,0,0,70,9900.0,1,7,51.0,67.42857142857143
2025-07-02,Paneer Butter Masala,Curry,395,77,66,11,180,0.0,26.3,0.0,0,0,0,70,11880.0,2,7,55.0,67.0
2025-07-03,Paneer Butter Masala,Curry,317,65,62,3,180,15.0,33.8,5.7,0,0,0,70,9486.0,3,7,66.0,68.85714285714286
2025-07-04,Paneer Butter Masala,Curry,324,50,48,2,180,0.0,26.4,0.0,0,0,0,70,8640.0,4,7,62.0,67.0
2025-07-05,Paneer Butter Masala,Curry,402,77,70,7,180,0.0,27.5,0.0,1,0,0,70,12600.0,5,7,48.0,63.142857142857146
2025-07-06,Paneer Butter Masala,Curry,451,62,53,9,180,0.0,26.8,0.0,1,0,0,70,9540.0,6,7,70.0,62.142857142857146
2025-07-07,Paneer Butter Masala,Curry,319,58,53,5,180,0.0,26.7,0.0,0,0,0,70,9540.0,0,7,53.0,57.857142857142854
2025-07-08,Paneer Butter Masala,Curry,365,64,56,8,180,0.0,28.4,0.8,0,0,0,70,10080.0,1,7,53.0,58.142857142857146
2025-07-09,Paneer Butter Masala,Curry,317,71,61,10,180,5.0,39.1,0.0,0,0,0,70,10431.0,2,7,56.0,58.285714285714285
2025-07-10,Paneer Butter Masala,Curry,361,64,56,8,180,0.0,34.5,0.0,0,0,0,70,10080.0,3,7,61.0,57.57142857142857
2025-07-11,Paneer Butter Masala,Curry,392,89,82,7,180,0.0,25.1,0.0,0,1,0,70,14760.0,4,7,56.0,56.714285714285715
2025-07-12,Paneer Butter Masala,Curry,476,109,95,14,180,15.0,21.7,0.0,1,0,0,70,14535.0,5,7,82.0,61.57142857142857
2025-07-13,Paneer Butter Masala,Curry,479,91,79,12,180,0.0,26.4,0.0,1,0,0,70,14220.0,6,7,95.0,65.14285714285714
2025-07-14,Paneer Butter Masala,Curry,363,61,57,4,180,0.0,30.4,0.0,0,0,0,70,10260.0,0,7,79.0,68.85714285714286
2025-07-15,Paneer Butter Masala,Curry,380,70,61,9,180,5.0,31.7,0.0,0,0,0,70,10431.0,1,7,57.0,69.42857142857143
2025-07-16,Paneer Butter Masala,Curry,324,64,57,7,180,0.0,40.4,0.0,0,0,0,70,10260.0,2,7,61.0,70.14285714285714
2025-07-17,Paneer Butter Masala,Curry,370,60,52,8,180,0.0,27.1,0.0,0,0,0,70,9360.0,3,7,57.0,69.57142857142857
2025-07-18,Paneer Butter Masala,Curry,380,75,68,7,180,0.0,24.9,0.0,0,0,0,70,12240.0,4,7,52.0,69.0
2025-07-19,Paneer Butter Masala,Curry,426,94,81,13,180,0.0,25.1,0.0,1,0,0,70,14580.0,5,7,68.0,67.0
2025-07-20,Paneer Butter Masala,Curry,424,70,60,10,180,10.0,21.6,0.7,1,0,0,70,9720.0,6,7,81.0,65.0
2025-07-21,Paneer Butter Masala,Curry,331,62,57,5,180,5.0,34.0,0.9,0,0,0,70,9747.0,0,7,60.0,62.285714285714285
2025-07-22,Paneer Butter Masala,Curry,339,62,53,9,180,0.0,26.6,0.0,0,0,0,70,9540.0,1,7,57.0,62.285714285714285
2025-07-23,Paneer Butter Masala,Curry,311,45,43,2,180,0.0,36.9,0.0,0,0,0,70,7740.0,2,7,53.0,61.142857142857146
2025-07-24,Paneer Butter Masala,Curry,339,55,52,3,180,0.0,28.1,0.7,0,0,0,70,9360.0,3,7,43.0,59.142857142857146
2025-07-25,Paneer Butter Masala,Curry,402,71,67,4,180,0.0,30.3,0.3,0,0,0,70,12060.0,4,7,52.0,59.142857142857146
2025-07-26,Paneer Butter Masala,Curry,397,71,62,9,180,0.0,34.9,0.0,1,0,0,70,11160.0,5,7,67.0,59.0
2025-07-27,Paneer Butter Masala,Curry,445,72,65,7,180,0.0,35.2,0.0,1,0,0,70,11700.0,6,7,62.0,56.285714285714285
2025-07-28,Paneer Butter Masala,Curry,357,56,53,3,180,0.0,31.7,1.8,0,0,0,70,9540.0,0,7,65.0,57.0
2025-07-29,Paneer Butter Masala,Curry,378,86,82,4,180,5.0,24.1,0.0,0,0,0,70,14022.0,1,7,53.0,56.42857142857143
2025-07-30,Paneer Butter Masala,Curry,386,59,51,8,180,0.0,33.4,0.0,0,0,0,70,9180.0,2,7,82.0,60.57142857142857
2025-07-31,Paneer Butter Masala,Curry,364,82,70,12,180,0.0,23.5,0.0,0,0,0,70,12600.0,3,7,51.0,61.714285714285715
2025-08-01,Paneer Butter Masala,Curry,323,54,49,5,180,0.0,25.9,0.0,0,0,0,70,8820.0,4,8,70.0,64.28571428571429
2025-08-02,Paneer Butter Masala,Curry,557,98,83,15,180,0.0,33.0,3.3,1,1,0,70,14940.0,5,8,49.0,61.714285714285715
2025-08-03,Paneer Butter Masala,Curry,469,82,77,5,180,5.0,34.0,0.0,1,0,0,70,13167.0,6,8,83.0,64.71428571428571
2025-08-04,Paneer Butter Masala,Curry,329,72,61,11,180,5.0,22.7,0.0,0,0,0,70,10431.0,0,8,77.0,66.42857142857143
2025-08-05,Paneer Butter Masala,Curry,335,84,75,9,180,0.0,35.0,0.0,0,0,0,70,13500.0,1,8,61.0,67.57142857142857
2025-08-06,Paneer Butter Masala,Curry,346,82,77,5,180,10.0,31.7,0.0,0,0,0,70,12474.0,2,8,75.0,66.57142857142857
2025-08-07,Paneer Butter Masala,Curry,355,73,64,9,180,0.0,23.3,0.0,0,0,0,70,11520.0,3,8,77.0,70.28571428571429
2025-08-08,Paneer Butter Masala,Curry,426,70,67,3,180,0.0,25.4,0.0,0,1,0,70,12060.0,4,8,64.0,69.42857142857143
2025-08-09,Paneer Butter Masala,Curry,476,95,83,12,180,5.0,30.1,0.0,1,0,0,70,14193.0,5,8,67.0,72.0
2025-08-10,Paneer Butter Masala,Curry,469,100,85,15,180,15.0,38.3,0.0,1,0,0,70,13005.0,6,8,83.0,72.0
2025-08-11,Paneer Butter Masala,Curry,312,77,66,11,180,5.0,23.8,0.0,0,0,0,70,11286.0,0,8,85.0,73.14285714285714
2025-08-12,Paneer Butter Masala,Curry,357,68,65,3,180,10.0,31.5,1.2,0,0,0,70,10530.0,1,8,66.0,73.85714285714286
2025-08-13,Paneer Butter Masala,Curry,319,49,46,3,180,0.0,20.8,0.0,0,0,0,70,8280.0,2,8,65.0,72.42857142857143
2025-08-14,Paneer Butter Masala,Curry,356,58,53,5,180,0.0,36.5,2.9,0,0,0,70,9540.0,3,8,46.0,68.0
2025-08-15,Paneer Butter Masala,Curry,382,82,77,5,180,15.0,34.0,1.2,0,0,0,70,11781.0,4,8,53.0,66.42857142857143
2025-08-16,Paneer Butter Masala,Curry,479,84,77,7,180,0.0,31.3,0.0,1,0,0,70,13860.0,5,8,77.0,67.85714285714286
2025-08-17,Paneer Butter Masala,Curry,432,66,62,4,180,0.0,26.9,0.0,1,0,0,70,11160.0,6,8,77.0,67.0
2025-08-18,Paneer Butter Masala,Curry,336,60,51,9,180,0.0,29.2,0.0,0,0,0,70,9180.0,0,8,62.0,63.714285714285715
2025-08-19,Paneer Butter Masala,Curry,313,62,56,6,180,0.0,24.5,0.0,0,0,0,70,10080.0,1,8,51.0,61.57142857142857
2025-08-20,Paneer Butter Masala,Curry,336,78,71,7,180,10.0,29.2,0.0,0,0,0,70,11502.0,2,8,56.0,60.285714285714285
2025-08-21,Paneer Butter Masala,Curry,331,67,60,7,180,5.0,32.9,0.0,0,0,0,70,10260.0,3,8,71.0,63.857142857142854
2025-08-22,Paneer Butter Masala,Curry,374,94,83,11,180,15.0,21.9,0.1,0,0,0,70,12699.0,4,8,60.0,64.85714285714286
2025-08-23,Paneer Butter Masala,Curry,487,75,65,10,180,0.0,21.8,0.0,1,0,0,70,11700.0,5,8,83.0,65.71428571428571
2025-08-24,Paneer Butter Masala,Curry,451,71,63,8,180,0.0,20.6,0.0,1,0,0,70,11340.0,6,8,65.0,64.0
2025-08-25,Paneer Butter Masala,Curry,359,60,57,3,180,0.0,23.6,0.0,0,0,0,70,10260.0,0,8,63.0,64.14285714285714
2025-08-26,Paneer Butter Masala,Curry,298,56,49,7,180,0.0,21.5,0.0,0,0,0,70,8820.0,1,8,57.0,65.0
2025-08-27,Paneer Butter Masala,Curry,334,81,75,6,180,10.0,26.4,0.0,0,0,0,70,12150.0,2,8,49.0,64.0
2025-08-28,Paneer Butter Masala,Curry,355,79,71,8,180,5.0,39.2,0.7,0,0,0,70,12141.0,3,8,75.0,64.57142857142857
2025-08-29,Paneer Butter Masala,Curry,369,70,62,8,180,0.0,31.0,0.0,0,0,0,70,11160.0,4,8,71.0,66.14285714285714
2025-08-30,Paneer Butter Masala,Curry,458,80,70,10,180,5.0,31.0,0.0,1,0,0,70,11970.0,5,8,62.0,63.142857142857146
2025-08-31,Paneer Butter Masala,Curry,419,75,64,11,180,0.0,28.2,6.3,1,1,0,70,11520.0,6,8,70.0,63.857142857142854
2025-09-01,Paneer Butter Masala,Curry,322,71,61,10,180,0.0,33.8,0.0,0,0,0,70,10980.0,0,9,64.0,64.0
2025-09-02,Paneer Butter Masala,Curry,337,53,51,2,180,0.0,36.1,0.0,0,0,0,70,9180.0,1,9,61.0,64.57142857142857
2025-09-03,Paneer Butter Masala,Curry,357,50,44,6,180,5.0,21.6,0.0,0,0,0,70,7524.0,2,9,51.0,64.85714285714286
2025-09-04,Paneer Butter Masala,Curry,359,72,64,8,180,10.0,36.7,0.0,0,0,0,70,10368.0,3,9,44.0,60.42857142857143
2025-09-05,Paneer Butter Masala,Curry,343,57,53,4,180,0.0,36.3,0.0,0,0,0,70,9540.0,4,9,64.0,59.42857142857143
2025-09-06,Paneer Butter Masala,Curry,474,87,77,10,180,5.0,29.5,0.0,1,0,0,70,13167.0,5,9,53.0,58.142857142857146
2025-09-07,Paneer Butter Masala,Curry,477,79,70,9,180,0.0,34.7,0.0,1,0,0,70,12600.0,6,9,77.0,59.142857142857146
2025-09-08,Paneer Butter Masala,Curry,320,64,61,3,180,0.0,29.0,0.0,0,0,0,70,10980.0,0,9,70.0,60.0
2025-09-09,Paneer Butter Masala,Curry,358,70,61,9,180,0.0,30.1,0.0,0,0,0,70,10980.0,1,9,61.0,60.0
2025-09-10,Paneer Butter Masala,Curry,387,51,43,8,180,0.0,29.6,0.0,0,0,0,70,7740.0,2,9,61.0,61.42857142857143
2025-09-11,Paneer Butter Masala,Curry,347,69,62,7,180,15.0,31.0,0.0,0,0,0,70,9486.0,3,9,43.0,61.285714285714285
2025-09-12,Paneer Butter Masala,Curry,369,70,65,5,180,0.0,22.1,0.0,0,1,0,70,11700.0,4,9,62.0,61.0
2025-09-13,Paneer Butter Masala,Curry,462,73,68,5,180,0.0,27.0,0.0,1,0,0,70,12240.0,5,9,65.0,62.714285714285715
2025-09-14,Paneer Butter Masala,Curry,432,82,70,12,180,0.0,38.2,0.7,1,0,0,70,12600.0,6,9,68.0,61.42857142857143
2025-09-15,Paneer Butter Masala,Curry,376,81,75,6,180,15.0,28.3,0.0,0,0,0,70,11475.0,0,9,70.0,61.42857142857143
2025-09-16,Paneer Butter Masala,Curry,342,57,51,6,180,0.0,19.7,0.0,0,0,0,70,9180.0,1,9,75.0,63.42857142857143
2025-09-17,Paneer Butter Masala,Curry,339,84,74,10,180,0.0,33.6,0.0,0,0,0,70,13320.0,2,9,51.0,62.0
2025-09-18,Paneer Butter Masala,Curry,401,72,65,7,180,0.0,18.1,1.6,0,0,0,70,11700.0,3,9,74.0,66.42857142857143
2025-09-19,Paneer Butter Masala,Curry,327,76,72,4,180,15.0,31.7,0.0,0,0,0,70,11016.0,4,9,65.0,66.85714285714286
2025-09-20,Paneer Butter Masala,Curry,448,82,73,9,180,15.0,27.3,0.0,1,0,0,70,11169.0,5,9,72.0,67.85714285714286
2025-09-21,Paneer Butter Masala,Curry,427,74,67,7,180,0.0,28.3,0.0,1,0,0,70,12060.0,6,9,73.0,68.57142857142857
2025-09-22,Paneer Butter Masala,Curry,310,53,46,7,180,0.0,31.6,0.2,0,0,0,70,8280.0,0,9,67.0,68.14285714285714
2025-09-23,Paneer Butter Masala,Curry,386,91,85,6,180,5.0,31.5,0.0,0,1,0,70,14535.0,1,9,46.0,64.0
2025-09-24,Paneer Butter Masala,Curry,382,64,54,10,180,0.0,31.6,0.0,0,0,0,70,9720.0,2,9,85.0,68.85714285714286
2025-09-25,Paneer Butter Masala,Curry,338,57,50,7,180,0.0,32.8,0.0,0,0,0,70,9000.0,3,9,54.0,66.0
2025-09-26,Paneer Butter Masala,Curry,316,81,71,10,180,15.0,25.2,0.0,0,0,0,70,10863.0,4,9,50.0,63.857142857142854
2025-09-27,Paneer Butter Masala,Curry,437,88,79,9,180,0.0,25.4,1.5,1,0,0,70,14220.0,5,9,71.0,63.714285714285715
2025-09-28,Paneer Butter Masala,Curry,469,95,80,15,180,0.0,24.5,0.0,1,0,0,70,14400.0,6,9,79.0,64.57142857142857
2025-09-29,Paneer Butter Masala,Curry,384,69,64,5,180,10.0,34.3,0.0,0,0,0,70,10368.0,0,9,80.0,66.42857142857143
2025-09-30,Paneer Butter Masala,Curry,328,68,64,4,180,15.0,26.6,0.0,0,0,0,70,9792.0,1,9,64.0,69.0
2025-10-01,Paneer Butter Masala,Curry,335,74,67,7,180,10.0,26.7,0.0,0,0,0,70,10854.0,2,10,64.0,66.0
2025-10-02,Paneer Butter Masala,Curry,350,58,55,3,180,5.0,30.7,0.0,0,0,0,70,9405.0,3,10,67.0,67.85714285714286
2025-10-03,Paneer Butter Masala,Curry,386,93,84,9,180,0.0,26.7,0.0,0,0,0,70,15120.0,4,10,55.0,68.57142857142857
2025-10-04,Paneer Butter Masala,Curry,417,62,52,10,180,0.0,33.2,0.0,1,0,0,70,9360.0,5,10,84.0,70.42857142857143
2025-10-05,Paneer Butter Masala,Curry,457,92,87,5,180,0.0,28.0,0.9,1,0,0,70,15660.0,6,10,52.0,66.57142857142857
2025-10-06,Paneer Butter Masala,Curry,391,90,78,12,180,5.0,26.8,0.0,0,0,0,70,13338.0,0,10,87.0,67.57142857142857
2025-10-07,Paneer Butter Masala,Curry,372,82,69,13,180,10.0,27.1,0.0,0,0,0,70,11178.0,1,10,78.0,69.57142857142857
2025-10-08,Paneer Butter Masala,Curry,338,81,69,12,180,5.0,30.6,0.0,0,0,0,70,11799.0,2,10,69.0,70.28571428571429
2025-10-09,Paneer Butter Masala,Curry,353,73,70,3,180,10.0,33.0,0.0,0,0,0,70,11340.0,3,10,69.0,70.57142857142857
2025-10-10,Paneer Butter Masala,Curry,348,56,48,8,180,0.0,24.1,0.0,0,0,0,70,8640.0,4,10,70.0,72.71428571428571
2025-10-11,Paneer Butter Masala,Curry,445,75,65,10,180,0.0,28.6,0.0,1,0,0,70,11700.0,5,10,48.0,67.57142857142857
2025-10-12,Paneer Butter Masala,Curry,459,96,81,15,180,0.0,33.4,3.0,1,0,0,70,14580.0,6,10,65.0,69.42857142857143
2025-10-13,Paneer Butter Masala,Curry,356,70,64,6,180,0.0,28.4,0.0,0,0,0,70,11520.0,0,10,81.0,68.57142857142857
2025-10-14,Paneer Butter Masala,Curry,395,82,78,4,180,5.0,40.7,0.0,0,0,0,70,13338.0,1,10,64.0,66.57142857142857
2025-10-15,Paneer Butter Masala,Curry,357,59,50,9,180,0.0,31.5,0.0,0,0,0,70,9000.0,2,10,78.0,67.85714285714286
2025-10-16,Paneer Butter Masala,Curry,353,80,71,9,180,0.0,28.1,0.0,0,0,0,70,12780.0,3,10,50.0,65.14285714285714
2025-10-17,Paneer Butter Masala,Curry,329,101,89,12,180,15.0,29.3,0.0,0,0,0,70,13617.0,4,10,71.0,65.28571428571429
2025-10-18,Paneer Butter Masala,Curry,416,105,93,12,180,5.0,26.6,0.0,1,0,0,70,15903.0,5,10,89.0,71.14285714285714
2025-10-19,Paneer Butter Masala,Curry,432,81,76,5,180,5.0,32.2,2.4,1,0,0,70,12996.0,6,10,93.0,75.14285714285714
2025-10-20,Paneer Butter Masala,Curry,356,81,70,11,180,0.0,26.5,0.0,0,0,0,70,12600.0,0,10,76.0,74.42857142857143
2025-10-21,Paneer Butter Masala,Curry,356,49,46,3,180,0.0,27.8,0.0,0,0,0,70,8280.0,1,10,70.0,75.28571428571429
2025-10-22,Paneer Butter Masala,Curry,327,54,52,2,180,0.0,30.5,0.0,0,0,0,70,9360.0,2,10,46.0,70.71428571428571
2025-10-23,Paneer Butter Masala,Curry,350,79,70,9,180,0.0,32.4,0.0,0,0,0,70,12600.0,3,10,52.0,71.0
2025-10-24,Paneer Butter Masala,Curry,359,71,65,6,180,0.0,37.6,0.0,0,0,0,70,11700.0,4,10,70.0,70.85714285714286
2025-10-25,Paneer Butter Masala,Curry,488,64,57,7,180,0.0,27.9,0.0,1,0,0,70,10260.0,5,10,65.0,67.42857142857143
2025-10-26,Paneer Butter Masala,Curry,441,78,70,8,180,0.0,30.4,0.0,1,0,0,70,12600.0,6,10,57.0,62.285714285714285
2025-10-27,Paneer Butter Masala,Curry,376,74,66,8,180,0.0,23.2,0.0,0,0,0,70,11880.0,0,10,70.0,61.42857142857143
2025-01-01,Samosa (Plate of 2),Snacks,357,157,144,13,40,0.0,24.4,0.1,0,0,0,15,5760.0,2,1,144.0,60.0
2025-01-02,Samosa (Plate of 2),Snacks,334,149,140,9,40,0.0,31.6,0.0,0,0,0,15,5600.0,3,1,144.0,76.33333333333333
2025-01-03,Samosa (Plate of 2),Snacks,319,145,124,21,40,0.0,34.1,0.0,0,0,0,15,4960.0,4,1,140.0,91.0
2025-01-04,Samosa (Plate of 2),Snacks,421,189,172,17,40,5.0,26.4,0.0,1,0,0,15,6536.0,5,1,124.0,100.0
2025-01-05,Samosa (Plate of 2),Snacks,420,177,162,15,40,0.0,24.5,0.0,1,0,0,15,6480.0,6,1,172.0,117.83333333333333
2025-01-06,Samosa (Plate of 2),Snacks,336,173,148,25,40,0.0,28.5,0.0,0,0,0,15,5920.0,0,1,162.0,135.33333333333334
2025-01-07,Samosa (Plate of 2),Snacks,341,194,178,16,40,15.0,26.5,0.8,0,0,0,15,6052.0,1,1,148.0,148.33333333333334
2025-01-08,Samosa (Plate of 2),Snacks,333,167,146,21,40,5.0,21.6,1.4,0,0,0,15,5548.0,2,1,178.0,152.57142857142858
2025-01-09,Samosa (Plate of 2),Snacks,335,198,173,25,40,15.0,25.0,1.3,0,0,0,15,5882.0,3,1,146.0,152.85714285714286
2025-01-10,Samosa (Plate of 2),Snacks,309,168,142,26,40,0.0,32.8,0.0,0,0,0,15,5680.0,4,1,173.0,157.57142857142858
2025-01-11,Samosa (Plate of 2),Snacks,419,192,168,24,40,0.0,30.9,0.0,1,0,0,15,6720.0,5,1,142.0,160.14285714285714
2025-01-12,Samosa (Plate of 2),Snacks,443,253,215,38,40,15.0,28.8,0.0,1,0,0,15,7310.0,6,1,168.0,159.57142857142858
2025-01-13,Samosa (Plate of 2),Snacks,341,179,153,26,40,0.0,35.2,0.0,0,0,0,15,6120.0,0,1,215.0,167.14285714285714
2025-01-14,Samosa (Plate of 2),Snacks,362,170,150,20,40,0.0,27.0,0.0,0,0,0,15,6000.0,1,1,153.0,167.85714285714286
2025-01-15,Samosa (Plate of 2),Snacks,391,186,176,10,40,5.0,25.5,0.0,0,1,0,15,6688.0,2,1,150.0,163.85714285714286
2025-01-16,Samosa (Plate of 2),Snacks,412,205,189,16,40,0.0,21.7,0.0,0,1,0,15,7560.0,3,1,176.0,168.14285714285714
2025-01-17,Samosa (Plate of 2),Snacks,396,180,171,9,40,0.0,28.8,1.0,0,0,0,15,6840.0,4,1,189.0,170.42857142857142
2025-01-18,Samosa (Plate of 2),Snacks,402,176,150,26,40,0.0,27.0,0.0,1,0,0,15,6000.0,5,1,171.0,174.57142857142858
2025-01-19,Samosa (Plate of 2),Snacks,521,282,243,39,40,10.0,27.1,1.8,1,1,0,15,8748.0,6,1,150.0,172.0
2025-01-20,Samosa (Plate of 2),Snacks,382,200,172,28,40,5.0,27.8,0.0,0,0,0,15,6536.0,0,1,243.0,176.0
2025-01-21,Samosa (Plate of 2),Snacks,349,188,158,30,40,0.0,26.5,0.0,0,0,0,15,6320.0,1,1,172.0,178.71428571428572
2025-01-22,Samosa (Plate of 2),Snacks,332,199,180,19,40,15.0,27.6,0.0,0,0,0,15,6120.0,2,1,158.0,179.85714285714286
2025-01-23,Samosa (Plate of 2),Snacks,361,174,153,21,40,0.0,28.3,0.0,0,0,0,15,6120.0,3,1,180.0,180.42857142857142
2025-01-24,Samosa (Plate of 2),Snacks,375,210,199,11,40,10.0,34.9,0.9,0,0,0,15,7164.0,4,1,153.0,175.28571428571428
2025-01-25,Samosa (Plate of 2),Snacks,488,268,230,38,40,15.0,35.9,0.0,1,1,0,15,7820.0,5,1,199.0,179.28571428571428
2025-01-26,Samosa (Plate of 2),Snacks,442,222,196,26,40,10.0,30.2,0.0,1,0,0,15,7056.0,6,1,230.0,190.71428571428572
2025-01-27,Samosa (Plate of 2),Snacks,374,178,156,22,40,0.0,28.8,0.0,0,0,0,15,6240.0,0,1,196.0,184.0
2025-01-28,Samosa (Plate of 2),Snacks,307,173,155,18,40,10.0,36.7,0.0,0,0,0,15,5580.0,1,1,156.0,181.71428571428572
2025-01-29,Samosa (Plate of 2),Snacks,338,160,149,11,40,0.0,27.8,0.3,0,0,0,15,5960.0,2,1,155.0,181.28571428571428
2025-01-30,Samosa (Plate of 2),Snacks,409,185,176,9,40,0.0,33.8,0.0,0,0,0,15,7040.0,3,1,149.0,176.85714285714286
2025-01-31,Samosa (Plate of 2),Snacks,322,220,184,36,40,5.0,26.8,3.3,0,0,0,15,6992.0,4,1,176.0,180.14285714285714
2025-02-01,Samosa (Plate of 2),Snacks,438,222,187,35,40,5.0,34.7,0.2,1,0,0,15,7106.0,5,2,184.0,178.0
2025-02-02,Samosa (Plate of 2),Snacks,463,181,171,10,40,0.0,21.7,0.0,1,0,0,15,6840.0,6,2,187.0,171.85714285714286
2025-02-03,Samosa (Plate of 2),Snacks,334,146,138,8,40,0.0,28.1,0.0,0,0,0,15,5520.0,0,2,171.0,168.28571428571428
2025-02-04,Samosa (Plate of 2),Snacks,356,240,214,26,40,0.0,35.8,2.4,0,0,0,15,8560.0,1,2,138.0,165.71428571428572
2025-02-05,Samosa (Plate of 2),Snacks,370,174,159,15,40,0.0,25.8,0.0,0,0,0,15,6360.0,2,2,214.0,174.14285714285714
2025-02-06,Samosa (Plate of 2),Snacks,360,172,155,17,40,0.0,37.5,0.0,0,0,0,15,6200.0,3,2,159.0,175.57142857142858
2025-02-07,Samosa (Plate of 2),Snacks,356,238,201,37,40,15.0,34.2,0.0,0,0,0,15,6834.0,4,2,155.0,172.57142857142858
2025-02-08,Samosa (Plate of 2),Snacks,463,181,169,12,40,0.0,42.7,0.0,1,0,0,15,6760.0,5,2,201.0,175.0
2025-02-09,Samosa (Plate of 2),Snacks,444,199,172,27,40,0.0,29.3,0.0,1,0,0,15,6880.0,6,2,169.0,172.42857142857142
2025-02-10,Samosa (Plate of 2),Snacks,353,199,174,25,40,15.0,29.4,0.1,0,0,0,15,5916.0,0,2,172.0,172.57142857142858
2025-02-11,Samosa (Plate of 2),Snacks,373,195,176,19,40,10.0,26.1,0.3,0,0,0,15,6336.0,1,2,174.0,177.71428571428572
2025-02-12,Samosa (Plate of 2),Snacks,326,149,125,24,40,0.0,26.7,0.0,0,0,0,15,5000.0,2,2,176.0,172.28571428571428
2025-02-13,Samosa (Plate of 2),Snacks,374,230,219,11,40,0.0,27.3,3.0,0,0,0,15,8760.0,3,2,125.0,167.42857142857142
2025-02-14,Samosa (Plate of 2),Snacks,325,174,155,19,40,15.0,31.0,0.0,0,0,0,15,5270.0,4,2,219.0,176.57142857142858
2025-02-15,Samosa (Plate of 2),Snacks,504,212,195,17,40,0.0,23.6,2.0,1,1,0,15,7800.0,5,2,155.0,170.0
2025-02-16,Samosa (Plate of 2),Snacks,433,161,152,9,40,0.0,30.0,0.0,1,0,0,15,6080.0,6,2,195.0,173.71428571428572
2025-02-17,Samosa (Plate of 2),Snacks,317,219,185,34,40,0.0,35.7,4.5,0,0,0,15,7400.0,0,2,152.0,170.85714285714286
2025-02-18,Samosa (Plate of 2),Snacks,426,218,206,12,40,5.0,24.6,0.0,0,1,0,15,7828.0,1,2,185.0,172.42857142857142
2025-02-19,Samosa (Plate of 2),Snacks,333,193,164,29,40,5.0,25.5,0.0,0,0,0,15,6232.0,2,2,206.0,176.71428571428572
